Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene name
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000020461	ENSMUST00000020461.15	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000020461	ENSMUST00000020461.15	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000020461	ENSMUST00000020461.15	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000140916	ENSMUST00000140916.8	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000117966	ENSMUST00000117966.2	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000117966	ENSMUST00000117966.2	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000117966	ENSMUST00000117966.2	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000117966	ENSMUST00000117966.2	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000221817	ENSMUST00000221817.2	Nfic
ENSMUSG00000055053	ENSMUSG00000055053.19	ENSMUST00000221817	ENSMUST00000221817.2	Nfic
ENSMUSG00000034071	ENSMUSG00000034071.16	ENSMUST00000080348	ENSMUST00000080348.12	Zfp551
ENSMUSG00000030386	ENSMUSG00000030386.20	ENSMUST00000098822	ENSMUST00000098822.10	Zfp606
ENSMUSG00000030386	ENSMUSG00000030386.20	ENSMUST00000123589	ENSMUST00000123589.8	Zfp606
ENSMUSG00000030386	ENSMUSG00000030386.20	ENSMUST00000151933	ENSMUST00000151933.2	Zfp606
ENSMUSG00000014030	ENSMUSG00000014030.16	ENSMUST00000014174	ENSMUST00000014174.14	Pax5
ENSMUSG00000014030	ENSMUSG00000014030.16	ENSMUST00000014174	ENSMUST00000014174.14	Pax5
ENSMUSG00000014030	ENSMUSG00000014030.16	ENSMUST00000014174	ENSMUST00000014174.14	Pax5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000055028	ENSMUST00000055028.9	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000055028	ENSMUST00000055028.9	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000055028	ENSMUST00000055028.9	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000107817	ENSMUST00000107817.3	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000107817	ENSMUST00000107817.3	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000107817	ENSMUST00000107817.3	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000180217	ENSMUST00000180217.2	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000180217	ENSMUST00000180217.2	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000180217	ENSMUST00000180217.2	Zbtb5
ENSMUSG00000049657	ENSMUSG00000049657.10	ENSMUST00000180217	ENSMUST00000180217.2	Zbtb5
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000026976	ENSMUSG00000026976.16	ENSMUST00000028355	ENSMUST00000028355.11	Pax8
ENSMUSG00000051034	ENSMUSG00000051034.8	ENSMUST00000049778	ENSMUST00000049778.7	Zfp11
ENSMUSG00000096856	ENSMUSG00000096856.8	ENSMUST00000189672	ENSMUST00000189672.7	Gm10778
ENSMUSG00000096856	ENSMUSG00000096856.8	ENSMUST00000105315	ENSMUST00000105315.3	Gm10778
ENSMUSG00000096795	ENSMUSG00000096795.5	ENSMUST00000200889	ENSMUST00000200889.4	Zfp433
ENSMUSG00000096795	ENSMUSG00000096795.5	ENSMUST00000201819	ENSMUST00000201819.4	Zfp433
ENSMUSG00000096795	ENSMUSG00000096795.5	ENSMUST00000085664	ENSMUST00000085664.6	Zfp433
ENSMUSG00000094076	ENSMUSG00000094076.8	ENSMUST00000188096	ENSMUST00000188096.7	Gm4767
ENSMUSG00000094076	ENSMUSG00000094076.8	ENSMUST00000099439	ENSMUST00000099439.4	Gm4767
ENSMUSG00000112640	ENSMUSG00000112640.2	ENSMUST00000220314	ENSMUST00000220314.2	Gm32687
ENSMUSG00000070822	ENSMUSG00000070822.6	ENSMUST00000211392	ENSMUST00000211392.2	Zscan18
ENSMUSG00000070822	ENSMUSG00000070822.6	ENSMUST00000210650	ENSMUST00000210650.2	Zscan18
ENSMUSG00000070822	ENSMUSG00000070822.6	ENSMUST00000210891	ENSMUST00000210891.2	Zscan18
ENSMUSG00000070822	ENSMUSG00000070822.6	ENSMUST00000046245	ENSMUST00000046245.6	Zscan18
ENSMUSG00000061371	ENSMUSG00000061371.8	ENSMUST00000210325	ENSMUST00000210325.2	Zfp873
ENSMUSG00000061371	ENSMUSG00000061371.8	ENSMUST00000209622	ENSMUST00000209622.2	Zfp873
ENSMUSG00000061371	ENSMUSG00000061371.8	ENSMUST00000105313	ENSMUST00000105313.2	Zfp873
ENSMUSG00000112160	ENSMUSG00000112160.2	ENSMUST00000220287	ENSMUST00000220287.2	BC024063
ENSMUSG00000078435	ENSMUSG00000078435.6	ENSMUST00000201286	ENSMUST00000201286.4	AU041133
ENSMUSG00000078435	ENSMUSG00000078435.6	ENSMUST00000201286	ENSMUST00000201286.4	AU041133
ENSMUSG00000078435	ENSMUSG00000078435.6	ENSMUST00000105314	ENSMUST00000105314.3	AU041133
ENSMUSG00000078435	ENSMUSG00000078435.6	ENSMUST00000105314	ENSMUST00000105314.3	AU041133
ENSMUSG00000057894	ENSMUSG00000057894.11	ENSMUST00000072222	ENSMUST00000072222.8	Zfp329
ENSMUSG00000057894	ENSMUSG00000057894.11	ENSMUST00000121215	ENSMUST00000121215.2	Zfp329
ENSMUSG00000062931	ENSMUSG00000062931.16	ENSMUST00000041264	ENSMUST00000041264.15	Zfp938
ENSMUSG00000062931	ENSMUSG00000062931.16	ENSMUST00000156218	ENSMUST00000156218.2	Zfp938
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000211099	ENSMUST00000211099.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000211099	ENSMUST00000211099.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000210025	ENSMUST00000210025.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000210025	ENSMUST00000210025.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000211078	ENSMUST00000211078.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000211078	ENSMUST00000211078.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000210381	ENSMUST00000210381.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000210381	ENSMUST00000210381.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000165906	ENSMUST00000165906.2	Gm4924
ENSMUSG00000073427	ENSMUSG00000073427.5	ENSMUST00000165906	ENSMUST00000165906.2	Gm4924
ENSMUSG00000020248	ENSMUSG00000020248.19	ENSMUST00000130911	ENSMUST00000130911.8	Nfyb
ENSMUSG00000020248	ENSMUSG00000020248.19	ENSMUST00000130911	ENSMUST00000130911.8	Nfyb
ENSMUSG00000020248	ENSMUSG00000020248.19	ENSMUST00000130911	ENSMUST00000130911.8	Nfyb
ENSMUSG00000020248	ENSMUSG00000020248.19	ENSMUST00000130911	ENSMUST00000130911.8	Nfyb
ENSMUSG00000020248	ENSMUSG00000020248.19	ENSMUST00000142523	ENSMUST00000142523.2	Nfyb
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000027035	ENSMUST00000027035.10	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000027035	ENSMUST00000027035.10	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000027035	ENSMUST00000027035.10	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000027035	ENSMUST00000027035.10	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000027035	ENSMUST00000027035.10	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000195555	ENSMUST00000195555.2	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000195555	ENSMUST00000195555.2	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000195555	ENSMUST00000195555.2	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000195555	ENSMUST00000195555.2	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000195555	ENSMUST00000195555.2	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000116652	ENSMUST00000116652.8	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000116652	ENSMUST00000116652.8	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000116652	ENSMUST00000116652.8	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000116652	ENSMUST00000116652.8	Sox17
ENSMUSG00000025902	ENSMUSG00000025902.14	ENSMUST00000116652	ENSMUST00000116652.8	Sox17
ENSMUSG00000060397	ENSMUSG00000060397.7	ENSMUST00000144578	ENSMUST00000144578.2	Zfp128
ENSMUSG00000054715	ENSMUSG00000054715.12	ENSMUST00000055528	ENSMUST00000055528.11	Zscan22
ENSMUSG00000054715	ENSMUSG00000054715.12	ENSMUST00000117189	ENSMUST00000117189.2	Zscan22
ENSMUSG00000054715	ENSMUSG00000054715.12	ENSMUST00000120809	ENSMUST00000120809.2	Zscan22
ENSMUSG00000054715	ENSMUSG00000054715.12	ENSMUST00000119989	ENSMUST00000119989.3	Zscan22
ENSMUSG00000004500	ENSMUSG00000004500.10	ENSMUST00000038701	ENSMUST00000038701.8	Zfp324
ENSMUSG00000004500	ENSMUSG00000004500.10	ENSMUST00000124387	ENSMUST00000124387.2	Zfp324
ENSMUSG00000004500	ENSMUSG00000004500.10	ENSMUST00000128293	ENSMUST00000128293.2	Zfp324
ENSMUSG00000004500	ENSMUSG00000004500.10	ENSMUST00000210619	ENSMUST00000210619.2	Zfp324
ENSMUSG00000040167	ENSMUSG00000040167.17	ENSMUST00000046306	ENSMUST00000046306.15	Ikzf5
ENSMUSG00000040167	ENSMUSG00000040167.17	ENSMUST00000046306	ENSMUST00000046306.15	Ikzf5
ENSMUSG00000040167	ENSMUSG00000040167.17	ENSMUST00000046306	ENSMUST00000046306.15	Ikzf5
ENSMUSG00000040167	ENSMUSG00000040167.17	ENSMUST00000121033	ENSMUST00000121033.8	Ikzf5
ENSMUSG00000040167	ENSMUSG00000040167.17	ENSMUST00000121033	ENSMUST00000121033.8	Ikzf5
ENSMUSG00000070990	ENSMUSG00000070990.3	ENSMUST00000095097	ENSMUST00000095097.3	Foxe1
ENSMUSG00000070990	ENSMUSG00000070990.3	ENSMUST00000095097	ENSMUST00000095097.3	Foxe1
ENSMUSG00000070990	ENSMUSG00000070990.3	ENSMUST00000095097	ENSMUST00000095097.3	Foxe1
ENSMUSG00000070990	ENSMUSG00000070990.3	ENSMUST00000095097	ENSMUST00000095097.3	Foxe1
ENSMUSG00000070990	ENSMUSG00000070990.3	ENSMUST00000095097	ENSMUST00000095097.3	Foxe1
ENSMUSG00000070990	ENSMUSG00000070990.3	ENSMUST00000095097	ENSMUST00000095097.3	Foxe1
ENSMUSG00000040148	ENSMUSG00000040148.6	ENSMUST00000046093	ENSMUST00000046093.6	Hmx3
ENSMUSG00000040148	ENSMUSG00000040148.6	ENSMUST00000046093	ENSMUST00000046093.6	Hmx3
ENSMUSG00000050100	ENSMUSG00000050100.15	ENSMUST00000183219	ENSMUST00000183219.8	Hmx2
ENSMUSG00000050100	ENSMUSG00000050100.15	ENSMUST00000183219	ENSMUST00000183219.8	Hmx2
ENSMUSG00000050100	ENSMUSG00000050100.15	ENSMUST00000051997	ENSMUST00000051997.9	Hmx2
ENSMUSG00000050100	ENSMUSG00000050100.15	ENSMUST00000051997	ENSMUST00000051997.9	Hmx2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000175774	ENSMUST00000175774.9	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000175774	ENSMUST00000175774.9	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000175774	ENSMUST00000175774.9	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000175774	ENSMUST00000175774.9	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000175774	ENSMUST00000175774.9	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000175774	ENSMUST00000175774.9	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108415	ENSMUST00000108415.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108415	ENSMUST00000108415.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108415	ENSMUST00000108415.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108415	ENSMUST00000108415.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108415	ENSMUST00000108415.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108415	ENSMUST00000108415.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000098679	ENSMUST00000098679.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000098679	ENSMUST00000098679.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000098679	ENSMUST00000098679.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000098679	ENSMUST00000098679.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000098679	ENSMUST00000098679.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000098679	ENSMUST00000098679.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108418	ENSMUST00000108418.11	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108418	ENSMUST00000108418.11	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108418	ENSMUST00000108418.11	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108418	ENSMUST00000108418.11	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108418	ENSMUST00000108418.11	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108418	ENSMUST00000108418.11	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108417	ENSMUST00000108417.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108417	ENSMUST00000108417.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108417	ENSMUST00000108417.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108417	ENSMUST00000108417.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108417	ENSMUST00000108417.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108417	ENSMUST00000108417.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108416	ENSMUST00000108416.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108416	ENSMUST00000108416.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108416	ENSMUST00000108416.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108416	ENSMUST00000108416.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108416	ENSMUST00000108416.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108416	ENSMUST00000108416.10	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108413	ENSMUST00000108413.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108413	ENSMUST00000108413.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108413	ENSMUST00000108413.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108413	ENSMUST00000108413.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108413	ENSMUST00000108413.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000108413	ENSMUST00000108413.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000176408	ENSMUST00000176408.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000176408	ENSMUST00000176408.8	Pou2f2
ENSMUSG00000008496	ENSMUSG00000008496.20	ENSMUST00000147146	ENSMUST00000147146.2	Pou2f2
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000059042	ENSMUST00000059042.15	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000059042	ENSMUST00000059042.15	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000059042	ENSMUST00000059042.15	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000082057	ENSMUST00000082057.10	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000082057	ENSMUST00000082057.10	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000111261	ENSMUST00000111261.12	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000111261	ENSMUST00000111261.12	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174155	ENSMUST00000174155.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174155	ENSMUST00000174155.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174354	ENSMUST00000174354.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174354	ENSMUST00000174354.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174513	ENSMUST00000174513.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174513	ENSMUST00000174513.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174772	ENSMUST00000174772.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000174772	ENSMUST00000174772.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000173888	ENSMUST00000173888.8	Gtf2i
ENSMUSG00000060261	ENSMUSG00000060261.17	ENSMUST00000173888	ENSMUST00000173888.8	Gtf2i
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000030025	ENSMUST00000030025.10	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000030025	ENSMUST00000030025.10	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000030025	ENSMUST00000030025.10	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000030025	ENSMUST00000030025.10	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000030025	ENSMUST00000030025.10	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000030025	ENSMUST00000030025.10	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000153369	ENSMUST00000153369.2	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000153369	ENSMUST00000153369.2	Nr4a3
ENSMUSG00000028341	ENSMUSG00000028341.10	ENSMUST00000153369	ENSMUST00000153369.2	Nr4a3
ENSMUSG00000046541	ENSMUSG00000046541.10	ENSMUST00000055604	ENSMUST00000055604.6	Zfp526
ENSMUSG00000039634	ENSMUSG00000039634.13	ENSMUST00000107696	ENSMUST00000107696.2	Zfp189
ENSMUSG00000039634	ENSMUSG00000039634.13	ENSMUST00000042964	ENSMUST00000042964.13	Zfp189
ENSMUSG00000040857	ENSMUSG00000040857.16	ENSMUST00000045847	ENSMUST00000045847.15	Erf
ENSMUSG00000040857	ENSMUSG00000040857.16	ENSMUST00000045847	ENSMUST00000045847.15	Erf
ENSMUSG00000040857	ENSMUSG00000040857.16	ENSMUST00000045847	ENSMUST00000045847.15	Erf
ENSMUSG00000040857	ENSMUSG00000040857.16	ENSMUST00000116343	ENSMUST00000116343.3	Erf
ENSMUSG00000040857	ENSMUSG00000040857.16	ENSMUST00000116343	ENSMUST00000116343.3	Erf
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000073161	ENSMUST00000073161.12	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000073161	ENSMUST00000073161.12	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000073161	ENSMUST00000073161.12	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000167084	ENSMUST00000167084.9	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000167084	ENSMUST00000167084.9	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000167084	ENSMUST00000167084.9	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000200944	ENSMUST00000200944.4	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000200944	ENSMUST00000200944.4	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000200944	ENSMUST00000200944.4	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100654	ENSMUST00000100654.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100654	ENSMUST00000100654.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100654	ENSMUST00000100654.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000111245	ENSMUST00000111245.9	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000111245	ENSMUST00000111245.9	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000111245	ENSMUST00000111245.9	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000074114	ENSMUST00000074114.12	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000074114	ENSMUST00000074114.12	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000074114	ENSMUST00000074114.12	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000202554	ENSMUST00000202554.4	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000202554	ENSMUST00000202554.4	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000202554	ENSMUST00000202554.4	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100652	ENSMUST00000100652.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100652	ENSMUST00000100652.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100652	ENSMUST00000100652.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100652	ENSMUST00000100652.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100650	ENSMUST00000100650.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100650	ENSMUST00000100650.10	Gtf2ird1
ENSMUSG00000023079	ENSMUSG00000023079.15	ENSMUST00000100650	ENSMUST00000100650.10	Gtf2ird1
ENSMUSG00000000317	ENSMUSG00000000317.12	ENSMUST00000000326	ENSMUST00000000326.12	Bcl6b
ENSMUSG00000000317	ENSMUSG00000000317.12	ENSMUST00000000326	ENSMUST00000000326.12	Bcl6b
ENSMUSG00000028417	ENSMUSG00000028417.4	ENSMUST00000030124	ENSMUST00000030124.4	Tal2
ENSMUSG00000028417	ENSMUSG00000028417.4	ENSMUST00000030124	ENSMUST00000030124.4	Tal2
ENSMUSG00000048528	ENSMUSG00000048528.8	ENSMUST00000054562	ENSMUST00000054562.4	Nkx1-2
ENSMUSG00000048528	ENSMUSG00000048528.8	ENSMUST00000054562	ENSMUST00000054562.4	Nkx1-2
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000009471	ENSMUSG00000009471.5	ENSMUST00000072514	ENSMUST00000072514.3	Myod1
ENSMUSG00000017861	ENSMUSG00000017861.12	ENSMUST00000018005	ENSMUST00000018005.10	Mybl2
ENSMUSG00000017861	ENSMUSG00000017861.12	ENSMUST00000018005	ENSMUST00000018005.10	Mybl2
ENSMUSG00000017861	ENSMUSG00000017861.12	ENSMUST00000018005	ENSMUST00000018005.10	Mybl2
ENSMUSG00000017861	ENSMUSG00000017861.12	ENSMUST00000018005	ENSMUST00000018005.10	Mybl2
ENSMUSG00000017861	ENSMUSG00000017861.12	ENSMUST00000142729	ENSMUST00000142729.3	Mybl2
ENSMUSG00000070345	ENSMUSG00000070345.4	ENSMUST00000093956	ENSMUST00000093956.4	Hsf5
ENSMUSG00000070345	ENSMUSG00000070345.4	ENSMUST00000093956	ENSMUST00000093956.4	Hsf5
ENSMUSG00000066224	ENSMUSG00000066224.15	ENSMUST00000150809	ENSMUST00000150809.3	Arid3c
ENSMUSG00000045515	ENSMUSG00000045515.5	ENSMUST00000239323	ENSMUST00000239323.2	Pou3f3
ENSMUSG00000045515	ENSMUSG00000045515.5	ENSMUST00000239323	ENSMUST00000239323.2	Pou3f3
